"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
3,18.3657535139637,18.4629189895769,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
3,18.4629189895769,18.498520452851,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
3,18.498520452851,18.6376342126531,0.139,8.347,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--gggjkjaz","2","1",1,0.824,42,31,1,"M",41,8.347,0,12.923,1
3,18.6376342126531,18.6863134055951,0.049,2.921,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--gggjkjaz","2","1",1,0.824,42,31,1,"M",41,2.921,0,12.286,1
3,18.6863134055951,18.8197492858165,0.133,8.006,-2,"adult_work","PC.2000.150","PC.2000.150.099.F","hair styling and care , hair styling","Personal","Hair treatment","I",1747.2,NA,0.321,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.150.099.F","Hair treatment--gggjkjaz","2","1",1,0.824,42,31,1,"M",41,8.006,0,45.717,1
3,18.8197492858165,19.3640846029245,0.544,32.66,-2,"adult_work","CP.0300.030","CP.0300.030.099.F","carpet and floor , floor cleaner","Communal","Home cleaning","I",5352.033,NA,0.897,"CP.0300.030.099.F CP.0700.030.099.F","Home cleaning--ygpxpqta","2","1",1,0.269,41,31,1,"M",41,32.66,0,638.818,1
3,19.3640846029245,19.7170969309857,0.353,21.181,-2,"adult_work","CP.0700.030","CP.0700.030.099.F","general household cleaning , glass cleaner","Communal","Home cleaning","I",5352.033,NA,0.897,"CP.0300.030.099.F CP.0700.030.099.F","Home cleaning--ygpxpqta","2","1",1,0.269,41,31,1,"M",41,21.181,0,23.856,1
3,19.7170969309857,20.5166666666667,0.8,47.974,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
3,20.5166666666667,21.0666666666667,0.55,33,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
3,21.0666666666667,21.0913271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
3,21.0913271021673,21.115987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
3,21.115987537668,21.170457987161,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
3,21.170457987161,21.1889465563363,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
3,21.1889465563363,21.2431276187371,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
3,21.2431276187371,21.3998860323345,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,9.406,0,8.816,1
3,21.3998860323345,21.4298732761247,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
3,21.4298732761247,21.4840543385255,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
3,21.4840543385255,21.6408127521228,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,9.406,0,8.816,1
3,21.6408127521228,21.670799995913,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.241,"PC.0500.040.099.F PC.0500.020.099.F PC.2000.200.099.F","Bathing--pgibyzot","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
3,21.670799995913,21.7161281182209,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--rewcewky","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
3,21.7161281182209,21.8132935938341,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
3,21.8132935938341,21.8488950571081,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
3,21.8488950571081,22.2900692398005,0.441,26.47,-2,"adult_work","AC.0500.020","AC.0500.020.099.F","general arts and crafts supplies , arts and crafts cleaner","Personal","","I",2946.765,NA,0.441,NA,NA,"1","1",1,0.489,42,31,1,"M",41,6.47,20,52.468,1
3,22.2900692398005,23.2166666666667,0.927,55.596,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
3,23.2166666666667,24,0.783,47,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,0,8.43333333333333,8.433,506,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,8.43333333333333,8.71666666666667,0.283,17,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,8.71666666666667,11.4166666666667,2.7,162,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,11.4166666666667,12.0666666666667,0.65,39,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,12.0666666666667,18.15,6.083,365,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,18.15,18.4666666666667,0.317,19,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,18.4666666666667,18.4913271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
4,18.4913271021673,18.515987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
4,18.515987537668,18.5406479731687,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
4,18.5406479731687,18.5951184226617,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
4,18.5951184226617,18.613606991837,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
4,18.613606991837,18.6320955610123,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
4,18.6320955610123,18.6862766234131,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
4,18.6862766234131,18.8430350370105,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,9.406,0,8.816,1
4,18.8430350370105,18.8972160994113,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
4,18.8972160994113,19.0539745130086,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,9.406,0,8.816,1
4,19.0539745130086,19.0993026353164,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--dnjgciud","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
4,19.0993026353164,19.1964681109297,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
4,19.1964681109297,19.2320695742037,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
4,19.2320695742037,19.4166666666667,0.185,11.076,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,19.4166666666667,20.2166666666667,0.8,48,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,20.2166666666667,20.2413271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
4,20.2413271021673,20.265987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
4,20.265987537668,20.320457987161,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
4,20.320457987161,20.3389465563363,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
4,20.3389465563363,20.3931276187371,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
4,20.3931276187371,20.5498860323345,0.157,9.406,-2,"adult_work","PC.0500.020","PC.0500.020.099.F","body hygiene , body scrub","Personal","Bathing","I",478.685,NA,0.211,"PC.0500.040.099.F PC.0500.020.099.F","Bathing--utqxnbzb","2","3",1,3.008,204,31,1,"M",41,9.406,0,8.816,1
4,20.5498860323345,20.5952141546423,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--dnjgciud","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
4,20.5952141546423,20.6357662701734,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"2","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
4,20.6357662701734,20.7329317457867,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
4,20.7329317457867,20.7685332090607,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
4,20.7685332090607,21.0589902797444,0.29,17.427,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.29,NA,NA,"1","1",1,1,42,31,1,"M",41,17.427,0,22.526,1
4,21.0589902797444,21.4850143644303,0.426,25.561,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.426,NA,NA,"1","1",1,1,42,31,1,"M",41,25.561,0,0.017,1
4,21.4850143644303,21.5219725853609,0.037,2.217,-2,"adult_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.037,NA,NA,"2","1",1,1,42,31,1,"M",41,2.217,0,3.508,1
4,21.5219725853609,21.5830627829442,0.061,3.665,-2,"adult_work","PC.1100.020","PC.1100.020.050.F","eye care and contacts , contact care","Personal","","I",1440,NA,0.061,NA,NA,"2","1",1,1,42,31,1,"M",41,3.665,0,5.691,1
4,21.5830627829442,21.649008159792,0.066,3.957,-2,"adult_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.066,NA,NA,"2","1",1,1,42,31,1,"M",41,3.957,0,3.807,1
4,21.649008159792,21.6928675098839,0.044,2.632,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.044,NA,NA,"2","1",1,1,42,31,1,"M",41,2.632,0,4.833,1
4,21.6928675098839,22.7204673856395,1.028,61.656,-2,"adult_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.447,"CP.1200.020.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--kfukvzzr","1","1",1,1,42,31,1,"M",41,1.656,60,203.666,1
4,22.7204673856395,23.0202949666509,0.3,17.99,-2,"adult_work","CP.1200.030","CP.1200.030.099.F","laundry and fabric treatment , fabric deodorizer","Communal","Laundry","I",1440,NA,1.447,"CP.1200.020.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--kfukvzzr","1","1",1,1,42,31,1,"M",41,17.99,0,47.822,1
4,23.0202949666509,23.1402662623126,0.12,7.198,-2,"adult_work","CP.1200.050","CP.1200.050.099.F","laundry and fabric treatment , fabric softener","Communal","Laundry","I",1440,NA,1.447,"CP.1200.020.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--kfukvzzr","1","1",1,1,42,31,1,"M",41,7.198,0,117.754,1
4,23.1402662623126,23.6666666666667,0.526,31.584,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
4,23.6666666666667,24,0.333,20,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,0,8.3,8.3,498,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,8.3,8.55,0.25,15,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,8.55,11.2,2.65,159,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,11.2,12.1166666666667,0.917,55,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,12.1166666666667,17.75,5.633,338,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,17.75,17.9666666666667,0.217,13,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,17.9666666666667,17.9913271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
5,17.9913271021673,18.015987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
5,18.015987537668,18.0406479731687,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
5,18.0406479731687,18.0951184226617,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
5,18.0951184226617,18.1495888721547,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
5,18.1495888721547,18.16807744133,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
5,18.16807744133,18.2222585037308,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
5,18.2222585037308,18.2581754450735,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
5,18.2581754450735,18.2881626888637,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
5,18.2881626888637,18.3423437512646,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
5,18.3423437512646,18.3782606926073,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
5,18.3782606926073,18.4082479363975,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
5,18.4082479363975,18.4535760587053,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tqkxmvix","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
5,18.4535760587053,18.4739256915658,0.02,1.221,-2,"adult_work","PC.0900.050","PC.0900.050.099.F","dental care , mouthwash","Personal","Teeth care","I",728,NA,0.066,"PC.0900.070.051.F PC.0900.050.099.F","Teeth care--tqkxmvix","2","2",1,1.978,42,31,1,"M",41,1.221,0,20.252,1
5,18.4739256915658,18.5144778070969,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"2","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
5,18.5144778070969,18.6116432827102,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
5,18.6116432827102,18.6472447459842,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
5,18.6472447459842,18.7863585057863,0.139,8.347,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.139,"PC.2000.080.099.F","Hair treatment--xrfystpi","2","1",1,0.824,42,31,1,"M",41,8.347,0,12.923,1
5,18.7863585057863,18.8622944523158,0.076,4.556,-2,"adult_work","PE.0300.010","PE.0300.010.050.F","insect repellent , insect repellent ","Personal","","O",12720.267,NA,0.076,NA,NA,"2","1",1,0.113,41,31,1,"M",41,4.556,0,1.924,1
5,18.8622944523158,20.3,1.438,86.262,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,20.3,21.0666666666667,0.767,46,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
5,21.0666666666667,21.0913271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
5,21.0913271021673,21.115987537668,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
5,21.115987537668,21.170457987161,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
5,21.170457987161,21.224928436654,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
5,21.224928436654,21.2434170058293,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
5,21.2434170058293,21.2619055750047,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
5,21.2619055750047,21.3160866374055,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
5,21.3160866374055,21.3520035787482,0.036,2.155,-2,"adult_work","PC.0500.030","PC.0500.030.099.F","body hygiene , body wash","Personal","Bathing","I",478.685,NA,0.12,"PC.0500.040.099.F PC.0500.030.099.F PC.2000.200.099.F","Bathing--uzzqwyas","2","3",1,3.008,204,31,1,"M",41,2.155,0,9.771,1
